title,price,price_unit,area,area_unit,district,city,bedroom,bathroom,news_type,posted_date,expired_date,seller,total_posts,url,zalo_url
"Cho thuê phòng 1 ngủ Dương Nội gần Aeon Mall, có slot ô tô, full đồ - Chỉ từ 6,5tr",6.5,triệu/tháng,48,m²,Hà Đông,Hà Nội,1,1, thường,2026-01-04,2026-01-13,Châm Anh,61,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-phuong-duong-noi/cho-1-ngu-gan-aeon-mall-co-slot-o-to-full-do-chi-tu-6-5tr-pr43313042,https://zalo.me/fWF_Vh5tAb-nmufZr0RAwd-ztP4ufJc0wqqtvWSE-DIxwSGbbIY
"Mới ting - 91 Cầu Diễn Full đồ có thêm hút mùi , khoá vân tay , giờ giấc tự do 3tr3",3.3,triệu/tháng,25,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-04,2026-01-19,Nguyễn Hảo,2,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-k2-phuong-cau-dien-prj-vinaconex-7/moi-ting-91-full-do-co-them-hut-mui-khoa-van-tay-gio-giac-tu-do-3tr3-pr44952693,https://zalo.me/N3jljAyTBmvg-3R9_PnPlfUgH1NrpNVseCSHeePaglDGsfMuvis
Cho thuê phòng CCMN Kim Giang - Thanh Xuân - Hà Nội,4.6,triệu/tháng,30,m²,Thanh Xuân,Hà Nội,1,1, thường,2026-01-04,2026-01-19,Đặng Quang Thịnh,3,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-kim-giang-phuong-ha-dinh/cho-ccmn-tnh-xuan-noi-pr36290322,https://zalo.me/0WaQf0waJSj1GRL1yISAOGgVZ3J7k92_CxmPT9iNVRJhXfJSQ8g
"1 ngủ 1 khách 40M2 full nôi thất gần mặt đường lớn cạnh đại học Thương mại, ĐH Quốc gia",4.2,triệu/tháng,38,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-04,2026-01-19,Lyngoctan,7,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-ho-tung-mau-phuong-mai-dich/1-ngu-1-khach-moi-xuan-thuy-doi-dien-dh-quoc-gia-thuong-mai-pr44439699,https://zalo.me/u9aElK43UTGltm6RzRq9SLbvapx5oPCB35qKQ_3Q8wnbRNVaNoY
"Chính chủ cho thuê nhà trọ 18m2 tại ngõ 103 Phố 8/3 Phường Quỳnh Mai, Hai Bà Trưng, Hà Nội",2.5,triệu/tháng,18,m²,Hai Bà Trưng,Hà Nội,,, thường,2026-01-04,2026-01-14,Chị Hạnh,2,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-8-3-1-phuong-quynh-mai/chinh-chu-cho-22-met-tai-ngo-103-8-3-hai-ba-trung-ha-noi-pr39391182,https://zalo.me/0kQl8SLlqrWURIZI_TV9_8ATiPI47IvRf0LTou8M5JTPz1DaDko
"261 NGUYỄN VĂN TRỖI FULL ĐỒ - OTO ĐỖ CỬA - GẦN HỒ GƯƠM PLAZA, GA VĂN QUÁN, BƯU CHÍNH",4.0,triệu/tháng,25,m²,Hà Đông,Hà Nội,1,1, thường,2026-01-03,2026-01-18,Ngọc Châu,161,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-troi-phuong-mo-lao/261-full-do-oto-do-cua-gan-ho-guom-plaza-ga-quan-buu-chinh-pr44947415,https://zalo.me/nChcYBhQ7OsxN2YxaAAZD2ZTWoHuTTqBC386LNyaH4Cbr2OWjEE
"Chính chủ cho thuê phòng đơn cạnh 61 Hoàng Cầu. Phân lô ô tô chỉ từ 1,4tr - 2,4tr/ tháng",1.5,triệu/tháng,12,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-03,2026-01-13,Bùi Thị Thương,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-quang-dieu-phuong-o-cho-dua/chinh-chu-ch-dn-61-hang-cau-phan-l-t-chi-tu-1-4tr-2-4tr-thang-pr44538228,https://zalo.me/P_DjSIEMCTXSYKyH_6U9tiMzh94lE9jOC6g3IjZrLQarY8Pp1l8
"Cho thuê phòng trọ full đồ từ 1,5tr đến 2,5tr/th ở cạnh 61 Hoàng Cầu, Đống Đa, Hà Nội",1.5,triệu/tháng,13,m²,Đống Đa,Hà Nội,,, thường,2026-01-03,2026-01-13,Bùi Thị Thương,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-quang-dieu-phuong-o-cho-dua/ch-full-d-tu-1-5tr-den-2-5tr-th-61-hang-cau-dng-da-ha-ni-pr44538311,https://zalo.me/F9EtaMfdNreiS3SZPfAhcMzWgkWBSUGLlsTOUyn0uvHg4iOv16w
"Chính chủ cho thuê căn hộ 1K 1N full đồ tại Tô Ngọc Vân, Tây Hồ",8.0,triệu/tháng,45,m²,Tây Hồ,Hà Nội,1,1, thường,2026-01-03,2026-01-13,Nguyễn Xuân Hiệp,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-ngoc-van-phuong-quang-an-2/chinh-chu-cho-can-ho-1k-1n-full-do-tai-tay-ho-pr39886468,https://zalo.me/8bq1dnkWHDOaMoR6QNU3JzOPhKvTMBhDdufIPnf8z6VGXOb6rLU
"Cho thuê phòng 35m2 full đồ khép kín Trịnh Công Sơn, Tây Hồ",4.8,triệu/tháng,25,m²,Tây Hồ,Hà Nội,1,1, thường,2026-01-03,2026-01-13,Nguyễn Xuân Hiệp,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-trinh-cong-son-phuong-nhat-tan-2/cho-ccmn-full-do-khep-kin-tay-ho-pr37223186,https://zalo.me/fE3MSf_t5-HUruU6R42DNMw5plalUDZzclpFvN05FV4fiQZGm4k
"CHO THUÊ CĂN STUDIO SIÊU XINH TẠI TỪ HOA, TÂY HỒ",5.0,triệu/tháng,25,m²,Tây Hồ,Hà Nội,1,1, thường,2026-01-03,2026-01-13,Nguyễn Xuân Hiệp,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-tu-hoa-phuong-quang-an-2/cho-can-sdio-sieu-xinh-tai-tay-ho-pr44948015,https://zalo.me/58Pmp4ADfLIv-X_Bbssl-pwpG_Hdxg0T4ESKcc6Xja6XrkTHgE4
"315 NGUYỄN KHANG - GÁC XÉP FULL ĐỒ - GẦN LÁNG, ĐH NGÂN HÀNG, ĐH LUẬT",4.0,triệu/tháng,22,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-03,2026-01-18,Ngọc Châu,161,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khang-phuong-yen-hoa-2/315-gac-xep-full-do-gan-lang-dh-ngan-hang-dh-luat-pr44948622,https://zalo.me/lNaziN2uq2Zh2n5cdbc8Cs0B8o96R7q2o0aUJjIXuxCrkyhJ7h0
Cho thuê phòng trọ tiện nghi hiện đại phố Nguyễn Khang (Số 21E Nguyễn Khang),6.0,triệu/tháng,20,m²,Cầu Giấy,Hà Nội,,, thường,2026-01-03,2026-01-18,Hương Lê,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khang-phuong-trung-hoa-4/cho-tien-nghi-hien-dai-pho-so-21e-pr44943850,https://zalo.me/e1Sm9btTz9k8Hbo97pZfOQbn-8m8iSCZoUvcHrUQNZxKXtTonWw
CHO THUÊ NHÀ TRỌ TRẦN BÌNH MAI DỊCH 23m2 GIÁ CHỈ 2TR7,2.7,triệu/tháng,23,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-03,2026-01-18,Hồ Ngọc Minh,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-tran-binh-phuong-mai-dich/cho-23m2-gia-chi-2tr7-pr44949315,https://zalo.me/FrVwn5zaGnEI3KTWhpDub1Q2hY4sI2QjKuWWTA0F6dXrp60VevI
"Cho thuê nhà trọ chính chủ 1PN, tại Tổ 24, thị trấn Đông Anh, Hà Nội, giá ưu đãi!",3.0,triệu/tháng,40,m²,Đông Anh,Hà Nội,1,1, thường,2026-01-03,2026-01-13,Hùng,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-72-thi-tran-dong-anh-1/cho-chinh-chu-1pn-tai-to-24-ha-noi-gia-uu-dai-pr44950003,https://zalo.me/SLwgF5SVoY8xOkp_5JvzDCCKzAyjPrVFjf_RlwsuIRuTI0duT-I
"Cho thuê phòng ở Nguyễn Tuân, P. Thanh Xuân, thành phố Hà Nội, giá thuê từ 2,5tr đến 3tr/tháng",3.0,triệu/tháng,15,m²,Thanh Xuân,Hà Nội,1,, thường,2026-01-04,2026-01-14,Đặng Thị Luân,17,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-tuan-phuong-thanh-xuan-trung/cho-o-p-pho-ha-noi-gia-tu-2-5tr-den-3tr-thang-pr43537942,https://zalo.me/7zxL0JluPO7QKbDx8nfEO4mvUs8kQn5JhabJ0q61O1ZXNPhANAE
Home miễn phí điện nước giá chỉ hơn 1trx/tháng/slot (khắp Hà Nội hơn 100 cơ sở),1.69,triệu/tháng,95,m²,Thanh Xuân,Hà Nội,,, thường,2026-01-04,2026-02-03,Thịnh Nguyễn,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-trai-phuong-thanh-xuan-trung/homestay-mien-phi-dien-nuoc-gia-tu-1tr5-1tr7-thang-nguoi-80-co-so-khap-ha-noi-pr36889034,https://zalo.me/oNg8ndfiX-C4wFkDuea7PNt7vPoaDB8yueFTbcBuE4DHbmOu-rM
Phòng trọ ccmn 16 Dịch Vọng Hậu 3tr6,3.6,triệu/tháng,20,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-04,2026-01-14,Bùi Huy Hoàng,95,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-dich-vong-hau-phuong-dich-vong-hau/-ccmn-16-3tr6-pr44951226,https://zalo.me/zKjaxKtEFNVbQ3YshbcBUJmv8LVvUikmItDHTGIA1RfTSOqadrI
"Chính chủ cho thuê 01 phòng đẹp phố Phạm Tuấn Tài, Quận Cầu Giấy, Chỉ 3 triệu *",3.0,triệu/tháng,22,m²,Cầu Giấy,Hà Nội,9,4, thường,2026-01-04,2026-01-14,Đào Thành Trung,11,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-pham-tuan-tai-phuong-nghia-do-1/chinh-chu-cho-01-dep-quan-cau-giay-chi-3-trieu-pr44951499,https://zalo.me/kyld7l9oXH_EHTE2ng5lLExewm62oMPcNXF9w_xc2Agm0iNrmYo
"Hiếm chính chủ cho thuê phòng trọ Mễ Trì Thượng 26m2 mới xây full đồ, view cực thoáng",3.3,triệu/tháng,26,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2026-01-04,2026-02-03,Chủ Nhà,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-me-tri-thuong-phuong-me-tri/hiem-chinh-chu-cho-26m-moi-xay-full-do-view-cuc-thoang-pr44932767,https://zalo.me/q5PAl9Ew9JL5vO8SzSMcdb9ZsNKDp2iAOmw9v3QA82wwNquPu1o
Cho thuê phòng trọ Ngõ 3 Tô Hiệu Hà Đông 3.3tr đầy đủ đồ Liên hệ/zalo:,3.5,triệu/tháng,20,m²,Hà Đông,Hà Nội,,, thường,2026-01-03,2026-01-13,Mai Tuấn Anh,3,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-hieu-phuong-ha-cau/cho-ngo-3-dong-3-3tr-day-du-do-lien-he-zalo-pr44947287,https://zalo.me/zZHTtnvHNicm8QHHL5I94XCQ0Q5mNhQn_rXCOsnMrv8Xqk-qY3Y
94 Cầu Bươu studio full đồ - gần bệnh viện K - Ô tô đỗ cửa - giá từ 3tr5,3.5,triệu/tháng,25,m²,Thanh Trì,Hà Nội,1,1, thường,2026-01-03,2026-01-18,Ngọc Châu,161,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-buou-xa-thanh-liet/94-studio-full-do-gan-benh-vien-k-oto-do-cua-gia-tu-3tr5-pr44947298,https://zalo.me/hV5Owq1LWKnpybHwsYEqMMykeMU3tesLJJwMSv6D-jXnYtUXblU
Phòng studio thang máy có máy giặt riêng Nguyễn Văn Huyên chỉ 4tr8/tháng,4.8,triệu/tháng,30,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-03,2026-01-13,Nguyễn Anh Hoàng,87,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-van-huyen-phuong-quan-hoa/-studio-thang-may-co-may-giat-rieng-chi-4tr8-thang-pr44947340,https://zalo.me/yGacuX0m3YnDcN3i4bsSs3MSdGQpGfoIbT-rqUz2p3SFSuL0GYs
CHÍNH CHỦ CHO THUÊ PHÒNG ĐẦY ĐỦ NỘI THẤT TẠI MỄ TRÌ HẠ NAM TỪ LIÊM. GẦN KENGNAM - PHẠM HÙNG,3.3,triệu/tháng,28,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-03,2026-02-02,CHỦ NHÀ,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-me-tri-thuong-phuong-me-tri-prj-khu-do-thi-me-tri-thuong/chinh-chu-cho-day-du-noi-that-tai-ha-nam-tu-liem-gan-kengnam-pham-hung-pr44932852,https://zalo.me/X7lUoQo2nJpquMePVCTRbCIElSWGirDB7jDynSOLZXIL68r92C8
CHỌN CĂN PHÒNG NÀY THÌ CẦN GÌ PHẢI NGHĨ NGỢI,5.5,triệu/tháng,30,m²,Đống Đa,Hà Nội,1,1, thường,2026-01-02,2026-01-28,Thành Luân,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-tran-quy-cap-phuong-van-chuong/chon-can-nay-thi-can-gi-phai-nghi-ngoi-pr44917593,https://zalo.me/IPRciakXChY0UVjVbWBDqfowHuedBjnEtcUnX2HX4qsDsu2OWdM
,5.0,triệu/tháng,25,m²,Hoàn Kiếm,Hà Nội,,, thường,2026-01-02,2026-01-15,Trung,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-khiet-phuong-phuc-tan/can-pass-lai-vi-minh-ve-que-con-hop-dong-toi-het-thang-1-pr44935218,https://zalo.me/4vyrNuSWeCfbVG83bXBKYQ7oqOvxOeDfk47gHUzfA_NGwVdt9zk
Cho Thuê Phòng Mễ Trì Thượng gần đại lộ thăng long phòng ngủ đầy đủ điều hòa nóng lạnh.,3.3,triệu/tháng,28,m²,Nam Từ Liêm,Hà Nội,,, thường,2026-01-02,2026-02-01,Mr Long,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-me-tri-thuong-phuong-me-tri-prj-khu-do-thi-me-tri-thuong/cho-gan-dai-lo-thang-long-ngu-day-du-dieu-hoa-nong-lanh-pr44932677,https://zalo.me/4qR9j90PtF2q7sPfUEWzUP19d3OYux-pynQ6axvIdWntuPOjH-c
"Nhà ngay mặt đường Vạn Phúc - Tố Hữu còn phòng gần Lê Trọng Tấn, Hà Đông ban công thoáng chỉ 3tr5",3.55,triệu/tháng,25,m²,Hà Đông,Hà Nội,1,1, thường,2026-01-02,2026-01-18,Căn Hộ Tử Tế,20,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-van-phuc-phuong-van-phuc-1/-ngay-mat-duong-to-huu-con-gan-le-trong-tan-ha-dong-du-do-o-ngay-gia-tot-pr42848011,https://zalo.me/sPy7BkNLziHeUq0HQnWREybbSNFXS2bLW4d_ZUtkDsplV1dj9fc
"Sẵn phòng ban công gần ĐH Quốc Gia, Xuân Thủy - ngay Doãn Kế Thiện, Trần Quốc Hoàn Cầu Giấy giá tốt",4.55,triệu/tháng,27,m²,Cầu Giấy,Hà Nội,1,1, thường,2026-01-02,2026-01-13,Hoàng Thuý Quỳnh,20,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-pham-van-dong-phuong-mai-dich/1-ngu-1-khach-doi-dien-xuan-thuy-dh-quoc-gia-hoc-vien-mua-thuong-ban-cong-thoang-moi-pr41420852,https://zalo.me/g7zG8ghINKFBU7g0Z3Dh1iowpUEiCXLDo1ve-4JeH2U0TsJoHwE
"Sẵn phòng đủ đồ gần phố đi bộ Trịnh Công Sơn ngay Âu Cơ - Tô Ngọc Vân, Quảng An - thung lũng hoa",4.65,triệu/tháng,25,m²,Tây Hồ,Hà Nội,1,1, thường,2026-01-02,2026-01-17,Căn Hộ Tingtong,20,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-au-co-phuong-nhat-tan-2/san-du-do-gan-pho-di-bo-trinh-ng-son-ngay-to-ngoc-van-quang-an-thung-lung-hoa-pr44625356,https://zalo.me/Atu_m1J1w834oVv28V1Zu4-O7RTSO3hUbFy5_tJRiWo2ahf90LU
"Cho thuê phòng tầng 2 ngõ 58 Đào Tấn 2.5tr - điều hòa nóng lạnh, freewifi gửi xe, điện 4k, căn góc",2.5,triệu/tháng,25,m²,Ba Đình,Hà Nội,1,1, thường,2026-01-02,2026-01-17,Hoàng Quân,39,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dao-tan-phuong-cong-vi/cho-g-2-ngo-58-2-5tr-dieu-hoa-nong-lanh-freewifi-gui-xe-dien-4k-can-goc-pr44690345,https://zalo.me/lLD55d6_l3gnl2vDgAAAwQ3w3SIVPcS8tIX4qL46P8Y-f0bUNFE
Phòng trọ sinh viên 800k/tháng - Phố Tô Hiến Thành - Quận Hà Đông - Hà Nội,0.8,triệu/tháng,12,m²,Hà Đông,Hà Nội,,, thường,2026-01-03,2026-01-13,Đào Văn Hà,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-hien-thanh-phuong-phuc-la/-sinh-vien-800k-thang-pho-quan-ha-dong-ha-noi-pr44593354,https://zalo.me/d7GPop80y8-extuMfb26j_81cjByNHEOWpb9kLh0FfBxBsF0THM
"87 Yên Xá full đồ - gần hồ Văn Quán, An Ninh, Kiến Trúc - giá từ 3tr5, Bưu Chính",3.5,triệu/tháng,25,m²,Thanh Trì,Hà Nội,1,1, thường,2026-01-03,2026-01-18,Ngọc Châu,161,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-yen-xa-xa-tan-trieu/87-full-do-gan-ho-van-quan-an-ninh-kien-truc-gia-tu-3tr5-buu-chinh-pr44947251,https://zalo.me/BhnmCFh-wnNCS0oKwd0RDKxDShwk8t17o7Zvug60QNIa2VR7MdM
"Cho thuê nhà trọ 30B xóm Bảng, 2.5 triệu",2.5,triệu/tháng,50,m²,Thanh Trì,Hà Nội,5,4, thường,2025-12-31,2026-01-30,Chị Hà,3,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-xa-tu-hiep/cho-30b-xom-bang-2-5-trieu-pr44560478,https://zalo.me/6WO8TTuBToSBiVxkXmLAwnNSKpDREJKgUCHG1ipaVJpJq9hmcj0
"Chính chủ cho thuê phòng 2N1K 65m2 tầng 3 tại Ngõ 141 Phố Trích Sài, Tây Hồ, Hà Nội.",9.0,triệu/tháng,65,m²,Tây Hồ,Hà Nội,2,1, thường,2025-12-31,2026-01-21,Anh Phong,11,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-trich-sai-phuong-buoi/chinh-chu-cho-2n1k-65m2-tang-3-tai-ngo-141-pho-tay-ho-ha-noi-pr44111098,https://zalo.me/Q2MMLm2MXAn8nMK0ianf390G_2c5TSrCUPTudoOZwBzAxzqP26I
"CCMN Kim Mã Thượng, Ba Đình đẩy đủ đồ thang máy giờ giấc tự do",6.0,triệu/tháng,28,m²,Ba Đình,Hà Nội,1,1, thường,2025-12-31,2026-01-15,A Duy,23,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-kim-ma-thuong-phuong-cong-vi/ccmn-1n-1pk-full-do-thang-y-moi-dep-o-to-do-cua-pr42158408,https://zalo.me/1Oy2nBczMZmnnoZLSrXjZ12rm68ogUlqB6kc15dC_8vDK9iI3EY
"Cho thuê nhà trọ đẹp xuất sắc tại Đặng Trần Côn, DT 60m2 siêu rộng",5.5,triệu/tháng,60,m²,Đống Đa,Hà Nội,1,, thường,2025-12-31,2026-01-15,A Duy,23,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-dang-tran-con-phuong-cat-linh/cho-dep-xuat-sac-tai-4-7-trieu-60-m2-1pn-pr42921730,https://zalo.me/Sd-SApzOCsmCw2wf8kAkAqrC878FOtMGlyVaV3oQZK4Dgj7Cl0o
"Chính chủ cho thuê căn hộ CCMN khép kín, 30m2 có gác xép, máy giặt sấy đầy đủ, đảm bảo an toànPCCC",4.0,triệu/tháng,30,m²,Hoàng Mai,Hà Nội,,, thường,2026-01-01,2026-01-16,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-vu-tong-phan-phuong-dinh-cong/chinh-chu-cho-can-ho-ccmn-khep-kin-30m2-co-gac-xep-may-giat-say-day-du-dam-bao-an-toanpccc-pr44937099,https://zalo.me/Vn7jvaklxF6_1tsyG3vY3oj48uL2o3VVgThTFgaXDdvCFuR2MFM
Khai Trương tòa CCMN mới tinh ở 99 Định Công Hạ - Hoàng Mai.Giá 4tr phòng đầy đủ nội thất sang xịn,4.0,triệu/tháng,25,m²,Hoàng Mai,Hà Nội,,, thường,2026-01-01,2026-01-16,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-dinh-cong-ha-phuong-dinh-cong/ki-truong-toa-ccmn-moi-tinh-o-99-hoang-mai-gia-4tr-day-du-noi-tt-sang-xin-pr44937140,https://zalo.me/6NmPQ5sBKoY2_MfYGyNIzN0q3wuBhhmEG6uICIwPF6bAGHOPL60
Cho Thuê CCMN Ngõ 230 Mễ Trì Thượng Nam Từ Liêm 26m2 Studio Cửa Sổ Ban Công Vskk,3.4,triệu/tháng,26,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2026-01-01,2026-01-31,CHỦ NHÀ,15,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-me-tri-thuong-phuong-me-tri/cho-ccmn-ngo-230-nam-tu-liem-26m2-studio-cua-so-ban-cong-vskk-pr44932631,https://zalo.me/WXa108wdkU6B00h2dMOtAgeFwR9S0f9gqV2QskYM42a-tdMPdEk
Cần cho thuê căn 1pk 1pn thoáng đẹp ngõ 190 Nguyễn Trãi - Thanh Xuân,6.0,triệu/tháng,37,m²,Thanh Xuân,Hà Nội,1,1, thường,2026-01-01,2026-01-16,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-nguyen-trai-phuong-thuong-dinh/can-cho-can-1pk-1pn-thoang-dep-ngo-190-thanh-xuan-pr44938356,https://zalo.me/tMx1FzQ74EC2E54e468JOvhFCUeLiwte7680qhMCnDJuax5UHLE
MÌNH CHÍNH CHỦ ĐANG CÓ MẤY PHÒNG CHO THUÊ Dt40M VÂN CANH CHỤC TRỊNH VĂN BÔ HOÀI ĐỨC 3tr1 / tháng,3.1,triệu/tháng,40,m²,Hoài Đức,Hà Nội,,, thường,2026-01-01,2026-01-16,Hậu Nguyễn,24,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-xa-van-canh-1/minh-chinh-chu-dang-co-may-cho-dt40m-chuc-trinh-bo-hoai-duc-3tr1-thang-pr44938355,https://zalo.me/jSv7midWQfO57OWgSEzCSlLlwQiSc-xGKK8POynCbQ62hBKMFFI
"Chính chủ cho thuê phòng 1N1K, Studio ngõ 14 Mễ Trì Hạ nhỉnh 4 triệu",4.3,triệu/tháng,30,m²,Nam Từ Liêm,Hà Nội,1,1, thường,2026-01-01,2026-01-31,Nguyễn Công Đoàn,2,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-pham-hung-phuong-me-tri-prj-khu-do-thi-me-tri-ha/chinh-chu-cho-1n1k-studio-ngo-14-nhinh-4-eu-pr44938726,https://zalo.me/RqmtkICwHQ0qzN97m_583XOmBHu8diaY9Km4EPMdNBzY6XSykQo
"Cho thuê nhà trọ Cát Linh,Đống Đa, Hà Nội giá thương lượng",5.3,triệu/tháng,40,m²,Đống Đa,Hà Nội,1,1, thường,2025-12-31,2026-01-15,A Duy,23,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cat-linh-phuong-cat-linh/cho-dong-da-ha-noi-gia-thuong-luong-pr44072963,https://zalo.me/-_RGyRlOV87zeeKMImo6yduxH8b7TNYXO5Zh49Ul6iXFyJWwEEo
"CHO THUÊ PHÒNG FULL ĐỒ MẶT PHỐ Ô TÔ ĐỖ CỬA TÔ VĨNH DIỆN, NGÃ TƯ SỞ",6.0,triệu/tháng,38,m²,Thanh Xuân,Hà Nội,1,1, thường,2025-12-31,2026-01-30,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-to-vinh-dien-phuong-khuong-dinh/cho-full-do-mat-pho-o-do-cua-nga-tu-so-pr44934336,https://zalo.me/-k3PhdZnuSDM2Xi7QDV5NGXG0R-PQ1raTESB5ZWFYSF3zbputJM
Phòng full đồ có ban công tại Nhân Hòa - Vũ Trọng Phụng chỉ 4tr3/tháng,4.3,triệu/tháng,23,m²,Thanh Xuân,Hà Nội,1,1, thường,2025-12-31,2026-01-15,Nguyễn Anh Hoàng,87,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-nhan-hoa-phuong-nhan-chinh/-full-do-co-ban-cong-tai-vu-trong-phung-chi-4tr3-thang-pr44934367,https://zalo.me/cvwxJSjHrQTX8lTXAyUTy5ZarLFoJD39GyqQCdg-DacHMt3SytE
"Cho thuê nhà trọ 2PN, 1WC tại Lê Trọng Tấn, Khương Đình, Thanh Xuân, Hà Nội, 7,7 triệu",7.7,triệu/tháng,55,m²,Thanh Xuân,Hà Nội,2,1, thường,2025-12-31,2026-01-30,,,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-trong-tan-phuong-khuong-dinh/cho-2pn-1wc-tai-ng-thanh-xuan-ha-noi-7-7-trieu-pr44934422,https://zalo.me/Z6xXAxoArtVLjPgi7MOwrFhsmZOz1ptzFEO2qwoxNISRmpwWSpg
"Cho thuê nhà trọ tại số 3 KV Phố Chùa Bộc, Đống Đa, Hà Nội 40 m2 full đồ giá từ 2.5 tr",2.5,triệu/tháng,40,m²,Đống Đa,Hà Nội,,, thường,2025-12-31,2026-01-15,Ha,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-pho-chua-boc-phuong-khuong-thuong/cho-tai-so-3-kv-dong-da-ha-noi-40-m2-full-do-gia-tu-2-5-tr-pr43888537,https://zalo.me/GkiRvjKL16B5h8YDyohvg5Gn9JcoS5ZL-OF-C9yPrwVZuoT4vX4
"Cho thuê nhà tại số 3 KV Phạm Ngọc Thạch, Đống Đa, HN 40m2 full đồ view hồ giá từ 2.5 tr",2.5,triệu/tháng,40,m²,Đống Đa,Hà Nội,,, thường,2025-12-31,2026-01-15,Ha,27,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-pham-ngoc-thach-phuong-kim-lien/cho-tai-so-3-kv-dong-da-hn-40m2-full-do-view-ho-gia-tu-2-5-tr-pr43888912,https://zalo.me/u9h-yZQoMWivUygfQLmQsLGKx_GyooJdqIJn_TyA_zHuwSDR9m0
"Cho thuê phòng dạng CCMN mới tinh ngõ 79 Cầu Giấy, thông 445 Nguyễn Khang",4.8,triệu/tháng,36,m²,Cầu Giấy,Hà Nội,1,1, thường,2025-12-31,2026-01-15,C Lan,4,https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-cau-giay-phuong-quan-hoa/cho-ccmn-moi-tinh-ngo-79-445-nguyen-khang-pr42609599,https://zalo.me/SVoChrfgHUkDR_etulnPHeByz0VdYsXXaRWQPJMTIMvkm6ZegZ8
